Date_Text,Open,High,Low,Adj_Close,Volume,Month,Day,Year,Quarter,Close,GDP,DXY, All_Emp_Total_Nonfarm,Fredgraph,FEDFUNDS
3/6/2000,$140.81 ,$142.00 ,$135.03 ,91.83,57263100.00,3,6,2000,2000Q1,140.13,10002.2,106.16,130466,2.62,5.42
3/13/2000,$136.69 ,$148.00 ,$135.69 ,96.29,64979500.00,3,13,2000,2000Q1,146.94,10002.2,105.5,130466,2.62,5.42
3/20/2000,$146.88 ,$155.75 ,$144.50 ,100.89,57492300.00,3,20,2000,2000Q1,153.56,10002.2,105.15,130466,2.62,5.42
3/27/2000,$153.38 ,$153.78 ,$147.13 ,98.79,40621500.00,3,27,2000,2000Q1,150.38,10002.2,105.45,130466,2.62,5.42
4/3/2000,$150.13 ,$153.00 ,$141.39 ,99.49,48883000.00,4,3,2000,2000Q2,151.44,10247.7,105.54,130466,2.62,5.42
4/10/2000,$151.75 ,$153.11 ,$133.50 ,89.35,71239600.00,4,10,2000,2000Q2,136,10247.7,105.68,130466,2.62,5.42
4/17/2000,$135.19 ,$145.13 ,$134.69 ,94.48,50078700.00,4,17,2000,2000Q2,143.81,10247.7,106.13,130466,2.62,5.42
4/24/2000,$141.50 ,$148.75 ,$140.50 ,95.33,59044900.00,4,24,2000,2000Q2,145.09,10247.7,107.28,130466,2.62,5.42
5/1/2000,$146.56 ,$148.48 ,$139.78 ,94.3,43196900.00,5,1,2000,2000Q2,143.53,10247.7,109.63,132106,3.13,6.27
5/8/2000,$142.75 ,$143.47 ,$137.75 ,93.83,34030200.00,5,8,2000,2000Q2,142.81,10247.7,111.45,132106,3.13,6.27
5/15/2000,$142.75 ,$147.72 ,$140.41 ,92.72,29384700.00,5,15,2000,2000Q2,141.13,10247.7,110.56,132106,3.13,6.27
5/22/2000,$141.25 ,$141.81 ,$136.50 ,90.66,42993000.00,5,22,2000,2000Q2,138,10247.7,111.06,132106,3.13,6.27
5/29/2000,$140.00 ,$149.09 ,$139.47 ,97.13,29343000.00,5,29,2000,2000Q2,147.84,10247.7,111.06,132106,3.13,6.27
6/5/2000,$147.47 ,$148.22 ,$145.63 ,96.31,25584900.00,6,5,2000,2000Q2,146.59,10247.7,107.46,132106,3.13,6.27
6/12/2000,$146.97 ,$148.88 ,$144.63 ,96.31,28107200.00,6,12,2000,2000Q2,146.59,10247.7,106.97,132106,3.13,6.27
6/19/2000,$146.47 ,$149.16 ,$143.88 ,95.08,27055700.00,6,19,2000,2000Q2,144.38,10247.7,106.33,132106,3.13,6.27
6/26/2000,$145.38 ,$146.98 ,$143.52 ,95.67,28474400.00,6,26,2000,2000Q2,145.28,10247.7,108.11,132106,3.13,6.27
7/3/2000,$145.44 ,$148.78 ,$144.22 ,97.53,13182800.00,7,3,2000,2000Q3,148.09,10318.2,107.06,132106,3.13,6.27
7/10/2000,$147.88 ,$151.25 ,$147.16 ,99.6,24828600.00,7,10,2000,2000Q3,151.25,10318.2,107.01,132106,3.13,6.27
7/17/2000,$150.98 ,$151.98 ,$147.69 ,97.26,27173000.00,7,17,2000,2000Q3,147.69,10318.2,108.7,132106,3.13,6.27
7/24/2000,$148.13 ,$148.86 ,$141.52 ,93.57,36330200.00,7,24,2000,2000Q3,142.09,10318.2,108.69,132106,3.13,6.27
7/31/2000,$142.94 ,$146.72 ,$142.06 ,96.39,24945600.00,7,31,2000,2000Q3,146.38,10318.2,109.57,132106,3.13,6.27
8/7/2000,$146.72 ,$149.22 ,$145.56 ,97.07,22485100.00,8,7,2000,2000Q3,147.41,10318.2,110.8,132106,3.13,6.27
8/14/2000,$147.78 ,$150.44 ,$147.06 ,98.57,24001500.00,8,14,2000,2000Q3,149.69,10318.2,111.08,132106,3.13,6.27
8/21/2000,$150.03 ,$151.63 ,$149.28 ,99.6,18290300.00,8,21,2000,2000Q3,151.25,10318.2,111.46,132106,3.13,6.27
8/28/2000,$151.25 ,$153.59 ,$150.34 ,100.43,21099700.00,8,28,2000,2000Q3,152.5,10318.2,111.46,132106,3.13,6.27
9/4/2000,$151.88 ,$152.20 ,$149.33 ,98.66,15576700.00,9,4,2000,2000Q3,149.81,10318.2,111.46,132106,3.13,6.27
9/11/2000,$149.75 ,$151.19 ,$146.00 ,96.15,23881000.00,9,11,2000,2000Q3,146,10318.2,115.37,132106,3.13,6.27
9/18/2000,$146.38 ,$146.97 ,$142.42 ,95.91,31969200.00,9,18,2000,2000Q3,145.28,10318.2,116,132106,3.13,6.27
9/25/2000,$145.94 ,$146.33 ,$142.13 ,94.82,38584900.00,9,25,2000,2000Q3,143.63,10318.2,114.06,132106,3.13,6.27
10/2/2000,$144.28 ,$145.75 ,$139.75 ,93.13,35595700.00,10,2,2000,2000Q4,141.06,10435.7,113.79,132106,3.13,6.27
10/9/2000,$141.31 ,$141.31 ,$132.78 ,90.82,45074400.00,10,9,2000,2000Q4,137.56,10435.7,114.81,132106,3.13,6.27
10/16/2000,$137.41 ,$141.19 ,$130.16 ,92.36,40528800.00,10,16,2000,2000Q4,139.91,10435.7,116.39,132106,3.13,6.27
10/23/2000,$139.94 ,$141.94 ,$134.03 ,91.95,39287000.00,10,23,2000,2000Q4,139.28,10435.7,117.54,132106,3.13,6.27
10/30/2000,$138.44 ,$143.91 ,$138.16 ,94.26,41242300.00,10,30,2000,2000Q4,142.78,10435.7,117.25,132106,3.13,6.27
11/6/2000,$143.16 ,$144.30 ,$136.53 ,90.2,34601900.00,11,6,2000,2000Q4,136.63,10435.7,115.69,132106,3.13,6.27
11/13/2000,$135.63 ,$140.11 ,$133.02 ,90.21,47027100.00,11,13,2000,2000Q4,136.64,10435.7,115.7,132106,3.13,6.27
11/20/2000,$135.75 ,$136.38 ,$132.13 ,89.02,22291300.00,11,20,2000,2000Q4,134.84,10435.7,117.35,132106,3.13,6.27
11/27/2000,$136.47 ,$136.69 ,$129.75 ,87.29,37031000.00,11,27,2000,2000Q4,132.22,10435.7,117.1,132106,3.13,6.27
12/4/2000,$131.88 ,$139.47 ,$131.50 ,88.45,45573400.00,12,4,2000,2000Q4,133.97,10435.7,113.71,132106,3.13,6.27
12/11/2000,$137.38 ,$139.56 ,$130.56 ,86.46,34242700.00,12,11,2000,2000Q4,130.97,10435.7,114.29,132106,3.13,6.27
12/18/2000,$132.06 ,$134.97 ,$125.53 ,86.71,51360700.00,12,18,2000,2000Q4,130.94,10435.7,113.07,132106,3.13,6.27
12/25/2000,$130.84 ,$134.28 ,$130.28 ,86.87,26652700.00,12,25,2000,2000Q4,131.19,10435.7,113.07,132106,3.13,6.27
1/1/2001,$132.00 ,$136.00 ,$127.56 ,85.55,50299500.00,1,1,2001,2001Q1,129.19,10470.2,113.07,132698,3.72,5.98
1/8/2001,$129.88 ,$133.72 ,$127.69 ,87.41,35562900.00,1,8,2001,2001Q1,132,10470.2,108.86,132698,3.72,5.98
1/15/2001,$132.00 ,$136.19 ,$131.52 ,88.75,32283100.00,1,15,2001,2001Q1,134.02,10470.2,109.97,132698,3.72,5.98
1/22/2001,$134.25 ,$137.31 ,$133.56 ,89.98,39669000.00,1,22,2001,2001Q1,135.88,10470.2,110.24,132698,3.72,5.98
1/29/2001,$135.50 ,$138.70 ,$134.75 ,89.27,39997600.00,1,29,2001,2001Q1,134.8,10470.2,111.77,132698,3.72,5.98
2/5/2001,$134.80 ,$136.70 ,$131.26 ,87.31,33064600.00,2,5,2001,2001Q1,131.84,10470.2,109.89,132698,3.72,5.98
2/12/2001,$131.70 ,$134.17 ,$129.30 ,86.35,33156800.00,2,12,2001,2001Q1,130.4,10470.2,111.19,132698,3.72,5.98
2/19/2001,$131.04 ,$131.14 ,$121.80 ,82.75,58125400.00,2,19,2001,2001Q1,124.96,10470.2,111.92,132698,3.72,5.98
2/26/2001,$125.80 ,$127.84 ,$121.75 ,81.86,64980800.00,2,26,2001,2001Q1,123.61,10470.2,112.77,132698,3.72,5.98
3/5/2001,$124.15 ,$127.75 ,$123.11 ,81.69,34657200.00,3,5,2001,2001Q1,123.36,10470.2,111.54,132698,3.72,5.98
3/12/2001,$122.34 ,$122.50 ,$114.81 ,76.16,115629200.00,3,12,2001,2001Q1,115.01,10470.2,112.01,132698,3.72,5.98
3/19/2001,$115.76 ,$118.46 ,$108.04 ,76.01,85642800.00,3,19,2001,2001Q1,114.48,10470.2,115.2,132698,3.72,5.98
3/26/2001,$115.70 ,$118.65 ,$112.14 ,77.48,55021700.00,3,26,2001,2001Q1,116.69,10470.2,115.21,132698,3.72,5.98
4/2/2001,$116.30 ,$117.38 ,$109.30 ,75.23,74741900.00,4,2,2001,2001Q2,113.3,10599,117.34,132698,3.72,5.98
4/9/2001,$114.00 ,$118.99 ,$112.78 ,78.92,48863400.00,4,9,2001,2001Q2,118.85,10599,115.21,132698,3.72,5.98
4/16/2001,$118.29 ,$126.00 ,$116.91 ,82.67,72192900.00,4,16,2001,2001Q2,124.5,10599,116.18,132698,3.72,5.98
4/23/2001,$123.65 ,$125.84 ,$120.95 ,83.52,45274600.00,4,23,2001,2001Q2,125.78,10599,114.77,132698,3.72,5.98
4/30/2001,$126.45 ,$127.69 ,$123.44 ,84.55,52989300.00,4,30,2001,2001Q2,127.34,10599,115.85,132698,3.72,5.98
5/7/2001,$126.86 ,$127.50 ,$124.40 ,83.1,38252000.00,5,7,2001,2001Q2,125.15,10599,115.32,132698,3.72,5.98
5/14/2001,$124.90 ,$130.08 ,$124.46 ,86.15,51112900.00,5,14,2001,2001Q2,129.74,10599,117.14,132698,3.72,5.98
5/21/2001,$129.84 ,$132.09 ,$127.90 ,85.06,47532800.00,5,21,2001,2001Q2,128.1,10599,116.52,132698,3.72,5.98
5/28/2001,$128.22 ,$128.35 ,$125.00 ,84.15,37768200.00,5,28,2001,2001Q2,126.73,10599,116.52,132698,3.72,5.98
6/4/2001,$126.80 ,$129.23 ,$126.08 ,84.33,42329700.00,6,4,2001,2001Q2,127,10599,119.19,132698,3.72,5.98
6/11/2001,$126.71 ,$126.99 ,$120.40 ,80.91,53430100.00,6,11,2001,2001Q2,121.85,10599,120.05,132698,3.72,5.98
6/18/2001,$121.65 ,$124.31 ,$120.89 ,81.8,52358900.00,6,18,2001,2001Q2,122.85,10599,118.36,132698,3.72,5.98
6/25/2001,$123.28 ,$124.01 ,$120.57 ,81.64,46611200.00,6,25,2001,2001Q2,122.6,10599,118.32,132698,3.72,5.98
7/2/2001,$122.80 ,$124.32 ,$119.05 ,79.27,29009100.00,7,2,2001,2001Q3,119.05,10598,119.67,132698,3.72,5.98
7/9/2001,$119.49 ,$122.32 ,$117.09 ,81.4,54735200.00,7,9,2001,2001Q3,122.24,10598,119.89,132698,3.72,5.98
7/16/2001,$121.77 ,$122.98 ,$119.83 ,80.8,38883100.00,7,16,2001,2001Q3,121.34,10598,119.3,132698,3.72,5.98
7/23/2001,$121.80 ,$121.88 ,$116.75 ,80.45,53799700.00,7,23,2001,2001Q3,120.81,10598,117.85,132698,3.72,5.98
7/30/2001,$121.19 ,$123.25 ,$120.30 ,81.2,54293000.00,7,30,2001,2001Q3,121.94,10598,117.2,132698,3.72,5.98
8/6/2001,$121.35 ,$121.51 ,$117.34 ,79.43,57890800.00,8,6,2001,2001Q3,119.29,10598,116.42,132698,3.72,5.98
8/13/2001,$119.60 ,$120.35 ,$116.01 ,77.74,51469600.00,8,13,2001,2001Q3,116.75,10598,115.01,132698,3.72,5.98
8/20/2001,$116.80 ,$119.13 ,$115.78 ,79.25,57082300.00,8,20,2001,2001Q3,119.02,10598,113.4,132698,3.72,5.98
8/27/2001,$118.97 ,$119.20 ,$112.04 ,76.01,69329700.00,8,27,2001,2001Q3,114.15,10598,113.39,132698,3.72,5.98
9/3/2001,$113.85 ,$116.17 ,$108.63 ,72.4,100737400.00,9,3,2001,2001Q3,108.72,10598,113.67,132698,3.72,5.98
9/10/2001,$107.70 ,$110.35 ,$107.70 ,73.28,23408700.00,9,10,2001,2001Q3,110.05,10598,114.57,132698,3.72,5.98
9/17/2001,$101.00 ,$106.40 ,$93.80 ,64.78,183182700.00,9,17,2001,2001Q3,97.28,10598,112.01,132698,3.72,5.98
9/24/2001,$99.72 ,$109.62 ,$99.06 ,69.81,111827300.00,9,24,2001,2001Q3,104.44,10598,112.84,132698,3.72,5.98
10/1/2001,$103.90 ,$108.97 ,$102.83 ,71.67,134806500.00,10,1,2001,2001Q4,107.23,10660.5,113,131452,2.13,2.49
10/8/2001,$106.27 ,$110.30 ,$105.52 ,73.19,103300800.00,10,8,2001,2001Q4,109.5,10660.5,112.59,131452,2.13,2.49
10/15/2001,$108.63 ,$111.15 ,$106.01 ,71.75,99714900.00,10,15,2001,2001Q4,107.35,10660.5,113.82,131452,2.13,2.49
10/22/2001,$107.30 ,$111.79 ,$106.74 ,73.74,101759500.00,10,22,2001,2001Q4,110.32,10660.5,115.75,131452,2.13,2.49
10/29/2001,$110.16 ,$110.55 ,$105.56 ,73.02,120413000.00,10,29,2001,2001Q4,109.25,10660.5,114.44,131452,2.13,2.49
11/5/2001,$110.12 ,$114.08 ,$109.85 ,75.34,97350600.00,11,5,2001,2001Q4,112.72,10660.5,114.54,131452,2.13,2.49
11/12/2001,$111.00 ,$115.40 ,$110.00 ,76.44,96541400.00,11,12,2001,2001Q4,114.36,10660.5,115.34,131452,2.13,2.49
11/19/2001,$114.92 ,$115.85 ,$113.51 ,77.32,48022400.00,11,19,2001,2001Q4,115.68,10660.5,116.93,131452,2.13,2.49
11/26/2001,$115.75 ,$116.90 ,$113.00 ,76.23,83217900.00,11,26,2001,2001Q4,114.05,10660.5,117.11,131452,2.13,2.49
12/3/2001,$113.65 ,$118.00 ,$113.01 ,77.91,94495000.00,12,3,2001,2001Q4,116.56,10660.5,115.96,131452,2.13,2.49
12/10/2001,$115.85 ,$116.39 ,$112.00 ,75.61,86616100.00,12,10,2001,2001Q4,113.13,10660.5,116.26,131452,2.13,2.49
12/17/2001,$112.99 ,$115.92 ,$112.90 ,76.83,76638600.00,12,17,2001,2001Q4,114.95,10660.5,114.93,131452,2.13,2.49
12/24/2001,$114.83 ,$116.75 ,$114.61 ,77.8,36034700.00,12,24,2001,2001Q4,116,10660.5,117.94,131452,2.13,2.49
12/31/2001,$116.15 ,$117.98 ,$113.81 ,78.89,69155100.00,12,31,2001,2001Q4,117.62,10660.5,116.75,131452,2.13,2.49
1/7/2002,$117.70 ,$117.99 ,$114.70 ,77.09,68932300.00,1,7,2002,2002Q1,114.94,10783.5,116.33,131452,2.13,2.49
1/14/2002,$114.65 ,$115.39 ,$112.67 ,75.89,83899400.00,1,14,2002,2002Q1,113.15,10783.5,116.64,131452,2.13,2.49
1/21/2002,$113.75 ,$114.25 ,$112.02 ,76.16,49081700.00,1,21,2002,2002Q1,113.55,10783.5,117.66,131452,2.13,2.49
1/28/2002,$113.90 ,$114.19 ,$108.40 ,75.55,108769500.00,1,28,2002,2002Q1,112.65,10783.5,120.04,131452,2.13,2.49
2/4/2002,$112.23 ,$112.23 ,$108.00 ,73.84,130066600.00,2,4,2002,2002Q1,110.09,10783.5,118.9,131452,2.13,2.49
2/11/2002,$110.05 ,$112.97 ,$109.82 ,74.37,88336600.00,2,11,2002,2002Q1,110.89,10783.5,118.44,131452,2.13,2.49
2/18/2002,$110.15 ,$110.63 ,$107.82 ,73.53,98092400.00,2,18,2002,2002Q1,109.64,10783.5,118.76,131452,2.13,2.49
2/25/2002,$109.74 ,$113.85 ,$109.70 ,76.28,118432100.00,2,25,2002,2002Q1,113.74,10783.5,119.13,131452,2.13,2.49
3/4/2002,$113.90 ,$117.90 ,$113.65 ,78.46,109307600.00,3,4,2002,2002Q1,116.99,10783.5,118.81,131452,2.13,2.49
3/11/2002,$116.89 ,$117.90 ,$115.63 ,78.24,82338900.00,3,11,2002,2002Q1,116.65,10783.5,117.73,131452,2.13,2.49
3/18/2002,$117.10 ,$117.74 ,$114.12 ,77.38,93657600.00,3,18,2002,2002Q1,115.04,10783.5,117.5,131452,2.13,2.49
3/25/2002,$115.09 ,$115.77 ,$113.30 ,77.03,74000400.00,3,25,2002,2002Q1,114.52,10783.5,118.1,131452,2.13,2.49
4/1/2002,$114.23 ,$115.10 ,$112.16 ,75.8,101992900.00,4,1,2002,2002Q2,112.69,10887.5,117.77,130617,1.64,1.75
4/8/2002,$111.32 ,$113.54 ,$110.04 ,74.94,89196400.00,4,8,2002,2002Q2,111.42,10887.5,118.2,130617,1.64,1.75
4/15/2002,$111.62 ,$113.67 ,$110.20 ,75.92,81059900.00,4,15,2002,2002Q2,112.88,10887.5,117.64,130617,1.64,1.75
4/22/2002,$112.38 ,$112.43 ,$107.29 ,72.23,95013900.00,4,22,2002,2002Q2,107.39,10887.5,116.43,130617,1.64,1.75
4/29/2002,$107.93 ,$109.91 ,$106.63 ,72.36,95625800.00,4,29,2002,2002Q2,107.58,10887.5,114.89,130617,1.64,1.75
5/6/2002,$107.64 ,$109.36 ,$104.90 ,71.11,110502300.00,5,6,2002,2002Q2,105.72,10887.5,113.66,130617,1.64,1.75
5/13/2002,$106.22 ,$111.25 ,$105.79 ,74.59,134329900.00,5,13,2002,2002Q2,110.9,10887.5,114.15,130617,1.64,1.75
5/20/2002,$110.64 ,$110.69 ,$108.00 ,73.11,72312000.00,5,20,2002,2002Q2,108.69,10887.5,112.82,130617,1.64,1.75
5/27/2002,$109.05 ,$109.13 ,$105.90 ,72.12,77054400.00,5,27,2002,2002Q2,107.22,10887.5,113,130617,1.64,1.75
6/3/2002,$107.09 ,$107.60 ,$101.72 ,69.51,118618500.00,6,3,2002,2002Q2,103.34,10887.5,111.3,130617,1.64,1.75
6/10/2002,$103.24 ,$104.54 ,$98.50 ,68.2,130328000.00,6,10,2002,2002Q2,101.4,10887.5,111.1,130617,1.64,1.75
6/17/2002,$101.92 ,$105.03 ,$98.68 ,66.78,117698100.00,6,17,2002,2002Q2,99.28,10887.5,110.85,130617,1.64,1.75
6/24/2002,$98.61 ,$100.89 ,$95.19 ,66.79,168238900.00,6,24,2002,2002Q2,98.96,10887.5,108.21,130617,1.64,1.75
7/1/2002,$99.18 ,$99.80 ,$93.72 ,67.03,104063400.00,7,1,2002,2002Q3,99.31,10984,106.51,130583,1.47,1.73
7/8/2002,$98.98 ,$99.70 ,$90.32 ,62,196756600.00,7,8,2002,2002Q3,91.85,10984,106.3,130583,1.47,1.73
7/15/2002,$91.64 ,$93.30 ,$84.30 ,57.18,289709500.00,7,15,2002,2002Q3,84.71,10984,104.67,130583,1.47,1.73
7/22/2002,$84.10 ,$85.93 ,$77.68 ,57.78,388024300.00,7,22,2002,2002Q3,85.6,10984,104.75,130583,1.47,1.73
7/29/2002,$87.50 ,$91.55 ,$85.62 ,58.58,264039800.00,7,29,2002,2002Q3,86.79,10984,107.1,130583,1.47,1.73
8/5/2002,$86.49 ,$91.94 ,$83.55 ,61.62,245429700.00,8,5,2002,2002Q3,91.29,10984,107.27,130583,1.47,1.73
8/12/2002,$89.99 ,$94.08 ,$88.02 ,62.92,215024600.00,8,12,2002,2002Q3,93.22,10984,107.41,130583,1.47,1.73
8/19/2002,$93.46 ,$97.15 ,$93.10 ,63.85,175923300.00,8,19,2002,2002Q3,94.6,10984,107.52,130583,1.47,1.73
8/26/2002,$94.91 ,$96.25 ,$90.81 ,61.95,181468800.00,8,26,2002,2002Q3,91.78,10984,107.86,130583,1.47,1.73
9/2/2002,$90.73 ,$91.00 ,$87.50 ,60.75,233559000.00,9,2,2002,2002Q3,90,10984,107.86,130583,1.47,1.73
9/9/2002,$89.10 ,$93.33 ,$88.25 ,60.52,187858900.00,9,9,2002,2002Q3,89.67,10984,107.1,130583,1.47,1.73
9/16/2002,$89.31 ,$91.19 ,$84.05 ,56.93,225332800.00,9,16,2002,2002Q3,84.35,10984,108.24,130583,1.47,1.73
9/23/2002,$83.65 ,$85.97 ,$81.85 ,56.1,293981500.00,9,23,2002,2002Q3,82.75,10984,107.86,130583,1.47,1.73
9/30/2002,$82.00 ,$85.77 ,$79.58 ,54.78,321074300.00,9,30,2002,2002Q3,80.8,10984,106.87,130583,1.47,1.73
10/7/2002,$80.06 ,$84.73 ,$77.07 ,57.06,371732700.00,10,7,2002,2002Q4,84.16,11061.4,107.55,130583,1.47,1.73
10/14/2002,$83.20 ,$89.30 ,$83.04 ,60.1,301912800.00,10,14,2002,2002Q4,88.64,11061.4,107.15,130583,1.47,1.73
10/21/2002,$88.12 ,$90.90 ,$87.57 ,61.15,240391200.00,10,21,2002,2002Q4,90.2,11061.4,108.23,130583,1.47,1.73
10/28/2002,$91.15 ,$91.29 ,$87.00 ,61.2,234112400.00,10,28,2002,2002Q4,90.27,11061.4,107.16,130583,1.47,1.73
11/4/2002,$91.80 ,$93.07 ,$89.52 ,60.78,240841900.00,11,4,2002,2002Q4,89.65,11061.4,106.12,130583,1.47,1.73
11/11/2002,$89.51 ,$91.55 ,$87.45 ,61.97,206170000.00,11,11,2002,2002Q4,91.4,11061.4,104.57,130583,1.47,1.73
11/18/2002,$92.15 ,$94.27 ,$89.76 ,63.34,186071800.00,11,18,2002,2002Q4,93.42,11061.4,105.2,130583,1.47,1.73
11/25/2002,$93.43 ,$94.95 ,$91.62 ,63.72,133280800.00,11,25,2002,2002Q4,93.98,11061.4,106.54,130583,1.47,1.73
12/2/2002,$95.47 ,$96.05 ,$89.98 ,62.4,234909400.00,12,2,2002,2002Q4,92.03,11061.4,106.35,130583,1.47,1.73
12/9/2002,$91.07 ,$91.62 ,$89.27 ,60.57,180638300.00,12,9,2002,2002Q4,89.34,11061.4,105.24,130583,1.47,1.73
12/16/2002,$89.82 ,$91.79 ,$88.60 ,61.01,175506000.00,12,16,2002,2002Q4,89.99,11061.4,104.06,130583,1.47,1.73
12/23/2002,$89.59 ,$90.61 ,$87.38 ,59.53,73227600.00,12,23,2002,2002Q4,87.38,11061.4,103.64,130583,1.47,1.73
12/30/2002,$87.79 ,$91.38 ,$87.11 ,62.24,140743500.00,12,30,2002,2002Q4,91.35,11061.4,102.01,130583,1.47,1.73
1/6/2003,$91.24 ,$93.64 ,$91.05 ,63.4,190900900.00,1,6,2003,2003Q1,93.06,11174.1,101.97,130583,1.47,1.73
1/13/2003,$93.54 ,$93.86 ,$90.15 ,61.77,176325100.00,1,13,2003,2003Q1,90.66,11174.1,101.47,130583,1.47,1.73
1/20/2003,$90.87 ,$90.92 ,$86.17 ,58.85,203666400.00,1,20,2003,2003Q1,86.38,11174.1,101.47,130583,1.47,1.73
1/27/2003,$85.73 ,$87.18 ,$84.15 ,58.63,263688600.00,1,27,2003,2003Q1,86.06,11174.1,99.26,130583,1.47,1.73
2/3/2003,$86.14 ,$86.81 ,$82.97 ,56.84,235403000.00,2,3,2003,2003Q1,83.42,11174.1,99.9,130583,1.47,1.73
2/10/2003,$83.46 ,$84.88 ,$81.00 ,57.33,245705500.00,2,10,2003,2003Q1,84.15,11174.1,100.27,130583,1.47,1.73
2/17/2003,$84.53 ,$85.80 ,$83.46 ,58.03,161160600.00,2,17,2003,2003Q1,85.18,11174.1,100.27,130583,1.47,1.73
2/24/2003,$84.93 ,$85.23 ,$82.22 ,57.84,219979200.00,2,24,2003,2003Q1,84.9,11174.1,99.66,130583,1.47,1.73
3/3/2003,$85.26 ,$85.78 ,$81.43 ,56.77,223094000.00,3,3,2003,2003Q1,83.32,11174.1,99.1,130583,1.47,1.73
3/10/2003,$82.60 ,$84.77 ,$79.38 ,57.32,287646200.00,3,10,2003,2003Q1,84.13,11174.1,97.85,130583,1.47,1.73
3/17/2003,$83.46 ,$89.88 ,$83.22 ,61.09,327127500.00,3,17,2003,2003Q1,89.67,11174.1,100.74,130583,1.47,1.73
3/24/2003,$88.02 ,$88.26 ,$85.99 ,59.32,257883000.00,3,24,2003,2003Q1,86.71,11174.1,100.98,130583,1.47,1.73
3/31/2003,$85.35 ,$88.99 ,$84.40 ,60.35,250130300.00,3,31,2003,2003Q1,88.22,11174.1,99.06,130583,1.47,1.73
4/7/2003,$90.34 ,$90.85 ,$85.71 ,59.62,254678700.00,4,7,2003,2003Q2,87.15,11312.8,101.04,130583,1.47,1.73
4/14/2003,$87.47 ,$90.06 ,$87.00 ,61.26,175612600.00,4,14,2003,2003Q2,89.56,11312.8,99.96,130583,1.47,1.73
4/21/2003,$89.86 ,$92.35 ,$88.89 ,61.72,229653000.00,4,21,2003,2003Q2,90.23,11312.8,99.59,130583,1.47,1.73
4/28/2003,$90.44 ,$93.47 ,$90.30 ,63.76,247601000.00,4,28,2003,2003Q2,93.21,11312.8,98.67,130583,1.47,1.73
5/5/2003,$93.47 ,$94.38 ,$92.28 ,64.12,195430700.00,5,5,2003,2003Q2,93.73,11312.8,96.37,130583,1.47,1.73
5/12/2003,$93.50 ,$95.45 ,$93.28 ,64.9,189895200.00,5,12,2003,2003Q2,94.87,11312.8,94.55,130583,1.47,1.73
5/19/2003,$94.15 ,$94.42 ,$91.59 ,64.14,210922100.00,5,19,2003,2003Q2,93.76,11312.8,93.78,130583,1.47,1.73
5/26/2003,$93.30 ,$97.09 ,$93.07 ,66.32,184820000.00,5,26,2003,2003Q2,96.95,11312.8,93.78,130583,1.47,1.73
6/2/2003,$97.53 ,$101.40 ,$96.67 ,67.9,244539900.00,6,2,2003,2003Q2,99.26,11312.8,93.34,130583,1.47,1.73
6/9/2003,$98.77 ,$100.90 ,$97.77 ,68.11,190454900.00,6,9,2003,2003Q2,99.56,11312.8,93.3,130583,1.47,1.73
6/16/2003,$99.96 ,$102.18 ,$99.42 ,68.02,193745800.00,6,16,2003,2003Q2,99.44,11312.8,92.4,130583,1.47,1.73
6/23/2003,$99.45 ,$99.66 ,$96.96 ,67.05,205880600.00,6,23,2003,2003Q2,97.66,11312.8,94.08,130583,1.47,1.73
6/30/2003,$98.22 ,$99.85 ,$96.43 ,67.79,150126700.00,6,30,2003,2003Q2,98.74,11312.8,94.73,130583,1.47,1.73
7/7/2003,$99.65 ,$101.40 ,$98.63 ,68.82,188626100.00,7,7,2003,2003Q3,100.24,11566.7,95.51,130583,1.47,1.73
7/14/2003,$101.20 ,$101.90 ,$98.16 ,68.32,212534300.00,7,14,2003,2003Q3,99.51,11566.7,96.07,130583,1.47,1.73
7/21/2003,$99.45 ,$100.34 ,$97.85 ,68.81,206167000.00,7,21,2003,2003Q3,100.23,11566.7,96.11,130583,1.47,1.73
7/28/2003,$100.37 ,$100.98 ,$98.24 ,67.63,220476400.00,7,28,2003,2003Q3,98.51,11566.7,95.06,130583,1.47,1.73
8/4/2003,$98.31 ,$99.00 ,$96.34 ,67.47,237511300.00,8,4,2003,2003Q3,98.28,11566.7,96.18,130583,1.47,1.73
8/11/2003,$98.26 ,$99.85 ,$97.84 ,68.39,162161100.00,8,11,2003,2003Q3,99.62,11566.7,95.87,130583,1.47,1.73
8/18/2003,$99.93 ,$101.82 ,$99.73 ,68.5,180141300.00,8,18,2003,2003Q3,99.77,11566.7,97.35,130583,1.47,1.73
8/25/2003,$99.71 ,$101.48 ,$98.83 ,69.64,143567300.00,8,25,2003,2003Q3,101.44,11566.7,98.83,130583,1.47,1.73
9/1/2003,$101.64 ,$103.70 ,$101.05 ,70.6,154349800.00,9,1,2003,2003Q3,102.83,11566.7,98,130252,2.38,1.01
9/8/2003,$103.04 ,$103.88 ,$101.35 ,70.34,194512000.00,9,8,2003,2003Q3,102.45,11566.7,97.16,130252,2.38,1.01
9/15/2003,$102.52 ,$104.70 ,$101.95 ,71.17,155666400.00,9,15,2003,2003Q3,103.67,11566.7,95.98,130252,2.38,1.01
9/22/2003,$102.85 ,$103.29 ,$99.85 ,68.88,206449100.00,9,22,2003,2003Q3,99.95,11566.7,93.85,130252,2.38,1.01
